"ktax.id"	"tax.id"	"kegg.code"	"scientific.name"	"common.name"	"entrez.gnodes"	"kegg.geneid"	"ncbi.geneid"	"ncbi.proteinid"	"uniprot"
"T03809"	"449"	"lha"	"Legionella hackeliae"	""	"0"	"LHA_2238"	NA	"CEK11259"	"A0A0A8UWX9"
"T03928"	"1268635"	"lok"	"Legionella oakridgensis"	""	"0"	"Loa_01069"	NA	"AHE66625"	"W0B9T3"
"T03810"	"451"	"tmc"	"Tatlockia micdadei"	""	"0"	"LMI_0002"	NA	"CEG59377"	"A0A098GBM7"
"T00205"	"243233"	"mca"	"Methylococcus capsulatus"	""	"0"	"MCA1995"	NA	"AAU91792"	"Q606M1"
"T01511"	"857087"	"mmt"	"Methylomonas methanica"	""	"0"	"Metme_3791"	NA	"AEG02146"	"F9ZWY4"
"T04191"	"1538553"	"mdn"	"Methylomonas denitrificans"	""	"0"	"JT25_016760"	NA	"AMK78112"	"A0A126T7R3"
"T04396"	"1727196"	"mdh"	"Methylomonas sp. DH-1"	""	"0"	"AYM39_11460"	NA	"ANE55736"	"A0A172U8Z2"
"T01649"	"1091494"	"mah"	"Methylomicrobium alcaliphilum"	""	"0"	"MEALZ_2306"	NA	"CCE23987"	"G4SU81"
"T00214"	"177416"	"ftu"	"Francisella tularensis subsp. tularensis SCHU S4"	""	"0"	"FTT_0197c"	"3192432"	"YP_169258"	"A0A0G2RPQ9"
"T03888"	"1341656"	"ftq"	"Francisella tularensis subsp. tularensis SCHU S4 NR-28534"	""	"0"	"RO31_1030"	NA	"AKE21153"	NA
"T00381"	"393115"	"ftf"	"Francisella tularensis subsp. tularensis FSC198"	""	"0"	"FTF0534c"	NA	"CAL08550"	"Q14JT5"
"T00495"	"418136"	"ftw"	"Francisella tularensis subsp. tularensis WY96-3418"	""	"0"	"FTW_1544"	NA	"ABO47256"	"A4IZA6"
"T01938"	"510831"	"ftr"	"Francisella tularensis subsp. tularensis NE061598"	""	"0"	"NE061598_02625"	NA	"ADA78160"	NA
"T01761"	"1001534"	"ftt"	"Francisella tularensis subsp. tularensis TI0902"	""	"0"	"FTV_0277"	NA	"AFB80021"	NA
"T03875"	"119856"	"fty"	"Francisella tularensis subsp. tularensis WY96"	""	"0"	"CH70_1356"	NA	"AJJ47073"	"A0A1J0KXL5"
"T01762"	"1001542"	"ftg"	"Francisella tularensis subsp. tularensis TIGB03"	""	"0"	"FTU_1059"	NA	"AFB79105"	NA
"T00331"	"376619"	"ftl"	"Francisella tularensis subsp. holarctica LVS"	""	"0"	"FTL_0616"	NA	"CAJ79056"	"Q2A4H7"
"T00399"	"393011"	"fth"	"Francisella tularensis subsp. holarctica OSU18"	""	"0"	"FTH_1849"	NA	"ABI83594"	"Q0BKU1"
"T00584"	"458234"	"fta"	"Francisella tularensis subsp. holarctica FTNF002-00"	""	"0"	"FTA_2040"	NA	"ABU62515"	"A7NDP3"
"T02349"	"1232394"	"fts"	"Francisella tularensis subsp. holarctica F92"	""	"0"	"F92_10695"	NA	"AFX71535"	NA
"T02350"	"351581"	"fti"	"Francisella tularensis subsp. holarctica FSC200"	""	"0"	"FTS_0611"	NA	"AFT92510"	NA
"T03713"	"119857"	"ftc"	"Francisella tularensis subsp. holarctica FTT_1"	""	"0"	"DA46_644"	NA	"AJI50651"	"A0A0B3WIP7"
"T03714"	"119857"	"ftv"	"Francisella tularensis subsp. holarctica VT68"	""	"0"	"CH67_349"	NA	"AJI65585"	"A0A0B3WIP7"
"T03715"	"119857"	"ftz"	"Francisella tularensis subsp. holarctica 425"	""	"0"	"CH68_1234"	NA	"AJI67939"	"A0A1R0HEU4"
"T00698"	"441952"	"ftm"	"Francisella tularensis subsp. mediasiatica FSC147"	""	"0"	"FTM_0742"	NA	"ACD30718"	"B2SDK3"
"T00432"	"401614"	"ftn"	"Francisella tularensis subsp. novicida U112"	""	"0"	"FTN_0179"	NA	"ABK89089"	"A0Q4C4"
"T03874"	"401614"	"ftx"	"Francisella tularensis subsp. novicida U112"	""	"0"	"AW25_1355"	NA	"AJI60289"	"A0Q5P6"
"T03873"	"1452728"	"ftd"	"Francisella tularensis subsp. novicida F6168"	""	"0"	"AS84_67"	NA	"AJI45550"	NA
"T01937"	"984129"	"fcf"	"Francisella cf. novicida Fx1"	""	"0"	"FNFX1_0484"	NA	"AEB27432"	NA
"T02078"	"676032"	"fcn"	"Francisella cf. tularensis subsp. novicida 3523"	""	"0"	"FN3523_1177"	NA	"AEE26480"	"F4BG86"
"T00652"	"484022"	"fph"	"Francisella philomiragia subsp. philomiragia ATCC 25017"	""	"0"	"Fphi_1358"	NA	"ABZ87583"	"B0TY22"
"T03764"	"539329"	"fpt"	"Francisella philomiragia subsp. philomiragia ATCC 25015 O#319L"	""	"0"	"BZ13_1638"	NA	"AJI74503"	"A0A0B6EWP7"
"T03617"	"28110"	"fpi"	"Francisella philomiragia O#319-029"	""	"0"	"BF30_610"	NA	"AJI46803"	"G9L961"
"T03618"	"28110"	"fpm"	"Francisella philomiragia O#319-036"	""	"0"	"LA56_28"	NA	"AJI55618"	"A0A0E2ZWH8"
"T03619"	"28110"	"fpx"	"Francisella philomiragia O#319-067"	""	"0"	"KU46_190"	NA	"AJI50165"	"A0A0E1N938"
"T03620"	"28110"	"fpz"	"Francisella philomiragia GA01-2794"	""	"0"	"LA55_695"	NA	"AJI53852"	"A0A0B6D6E2"
"T03621"	"28110"	"fpj"	"Francisella philomiragia GA01-2801"	""	"0"	"LA02_20"	NA	"AJI56764"	"A0A0E1N9U4"
"T01560"	"573569"	"frt"	"Francisella sp. TX077308"	""	"0"	"F7308_1657"	NA	"AEI36581"	"F8G9H4"
"T02112"	"1163389"	"fna"	"Francisella noatunensis subsp. orientalis Toba 04"	""	"0"	"OOM_0844"	NA	"AFJ43323"	"I2AYS6"
"T02952"	"1356861"	"fnl"	"Francisella noatunensis subsp. orientalis LADL--07-285A"	""	"0"	"M973_01180"	NA	"AHB97854"	NA
"T03403"	"1547445"	"frf"	"Francisella sp. FSC1006"	""	"0"	"LO80_05795"	NA	"AIT09527"	"A0A097EPN0"
"T04357"	"1086726"	"fper"	"Francisella persica"	""	"0"	"ACH24_03060"	NA	"ALB01700"	"A0A0K2JR58"
"T04700"	"1088883"	"fhi"	"Francisella hispaniensis"	""	"0"	"FSC454_04885"	NA	"APD50507"	NA
"T03527"	"594679"	"fgu"	"Allofrancisella guangzhouensis"	""	"0"	"SD28_06190"	NA	"AJC49247"	"A0A0A8E6L9"
"T00296"	"317025"	"tcx"	"Thiomicrospira crunogena"	""	"0"	"Tcr_1120"	NA	"ABB41715"	"Q31GK8"
"T01517"	"717773"	"tcy"	"Thioalkalimicrobium cyclicum"	""	"0"	"Thicy_0279"	NA	"AEG31055"	"F6DA89"
"T03589"	"717772"	"tao"	"Thioalkalimicrobium aerophilum"	""	"0"	"THIAE_02885"	NA	"AHF00858"	"W0DUA8"
"T02055"	"754476"	"mej"	"Methylophaga nitratireducenticrescens"	""	"0"	"Q7A_1113"	NA	"AFI83953"	"I1XHT4"
"T02056"	"754477"	"mec"	"Methylophaga frappieri"	""	"0"	"Q7C_903"	NA	"AFJ02072"	"I1YGM9"
"T02265"	"385025"	"cyq"	"Cycloclasticus sp. P1"	""	"0"	"Q91_0918"	NA	"AFT66956"	"K0C5E8"
"T02780"	"1198232"	"cza"	"Cycloclasticus zancles"	""	"0"	"CYCME_0617"	NA	"AGS38958"	"S5TVA6"
"T03982"	"1227812"	"psal"	"Piscirickettsia salmonis"	""	"0"	"PSLF89_3177"	NA	"AKP74673"	NA
"T03616"	"40754"	"tig"	"Thioploca ingrica"	""	"0"	"THII_1930"	NA	NA	"A0A090AKP2"
"T04090"	"319938"	"blep"	"Beggiatoa leptomitiformis"	""	"0"	"AL038_13805"	NA	"ALG68574"	"A0A0N9LZ62"
"T00281"	"323261"	"noc"	"Nitrosococcus oceani"	""	"0"	"Noc_1181"	NA	"ABA57683"	"Q3JBW3"
"T01198"	"472759"	"nhl"	"Nitrosococcus halophilus"	""	"0"	"Nhal_2962"	NA	"ADE16022"	"D5BYN4"
"T01266"	"105559"	"nwa"	"Nitrosococcus watsonii"	""	"0"	"Nwat_0766"	NA	"ADJ27720"	"D8KBV9"
"T01168"	"572477"	"alv"	"Allochromatium vinosum"	""	"0"	"Alvin_1659"	NA	"ADC62591"	"D3RTT2"
"T02138"	"765911"	"tvi"	"Thiocystis violascens"	""	"0"	"Thivi_3172"	NA	"AFL75049"	"I3YDI1"
"T02397"	"765912"	"tmb"	"Thioflavicoccus mobilis"	""	"0"	"Thimo_3262"	NA	"AGA91940"	"L0H2Q8"
"T03650"	"765910"	"mpur"	"Marichromatium purpuratum"	""	"0"	"MARPU_03690"	NA	"AHF03074"	"W0E1H5"
"T04171"	"1748243"	"tee"	"Candidatus Tenderia electrophaga"	""	"0"	"Tel_10930"	NA	"ALP53602"	"A0A0S2TEQ4"
"T00391"	"187272"	"aeh"	"Alkalilimnicola ehrlichii"	""	"0"	"Mlg_2344"	NA	"ABI57684"	"Q0A653"
"T00462"	"349124"	"hha"	"Halorhodospira halophila"	""	"0"	"Hhal_2071"	NA	"ABM62835"	"A1WYS3"
"T03059"	"1354791"	"hhc"	"Halorhodospira halochloris"	""	"0"	"M911_07080"	NA	"AHK78953"	"W8KIE9"
"T00840"	"396588"	"tgr"	"Thioalkalivibrio sulfidiphilus"	""	"0"	"Tgr7_2253"	NA	"ACL73333"	"B8GUL3"
"T01174"	"396595"	"tkm"	"Thioalkalivibrio sp. K90mix"	""	"0"	"TK90_0553"	NA	"ADC71068"	"D3SF01"
"T02408"	"1255043"	"tni"	"Thioalkalivibrio nitratireducens"	""	"0"	"TVNIR_2425"	NA	"AGA34068"	"L0DYD9"
"T03590"	"713587"	"tti"	"Thioalkalivibrio thiocyanoxidans"	""	"0"	"THITH_11925"	NA	"AHE98839"	"W0DJQ2"
"T03959"	"106634"	"tvr"	"Thioalkalivibrio versutus"	""	"0"	"TVD_12080"	NA	"AKJ96047"	"A0A0G3G904"
"T02685"	"1260251"	"ssal"	"Spiribacter salinus"	""	"0"	"SPISAL_01680"	NA	"AGM40435"	"R4V5U7"
"T02888"	"1335757"	"spiu"	"Spiribacter sp. UAH-SP71"	""	"0"	"SPICUR_05655"	NA	"AGY92104"	"U5T3N0"
"T04374"	"1442136"	"ebs"	"Ectothiorhodospira sp. BSL-9"	""	"0"	"ECTOBSL9_2619"	NA	"ANB03059"	"A0A161HH69"
"T04495"	"160660"	"aprs"	"Acidihalobacter prosperus"	""	"0"	"BI364_02320"	NA	"AOU96997"	"A0A1D8IKM5"
"T01104"	"555778"	"hna"	"Halothiobacillus neapolitanus"	""	"0"	"Hneap_0866"	NA	"ACX95711"	"D0KZ38"
"T04441"	"1860122"	"haz"	"Halothiobacillus sp. LS2"	""	"0"	"A9404_00850"	NA	"ANJ68191"	"A0A191ZJW0"
"T04011"	"1579979"	"wma"	"Wenzhouxiangella marina"	""	"0"	"WM2015_252"	NA	"AKS40640"	"A0A0K0XSK4"
"T04427"	"1548547"	"woc"	"Woeseia oceani"	""	"0"	"BA177_07625"	NA	"ANO51088"	"A0A193LF45"
"T00307"	"349521"	"hch"	"Hahella chejuensis"	""	"0"	"HCH_00283"	NA	"ABC27196"	"Q2SQ78"
"T00347"	"290398"	"csa"	"Chromohalobacter salexigens"	""	"0"	"Csal_0252"	NA	"ABE57616"	"Q1R0Z2"
"T01311"	"768066"	"hel"	"Halomonas elongata"	""	"0"	"HELO_3162"	NA	"CBV43046"	"E1V591"
"T03198"	"213554"	"hcs"	"Halomonas campaniensis"	""	"0"	"FF32_17230"	NA	"AIA76515"	"A0A060BGM1"
"T03800"	"1504981"	"hak"	"Halomonas sp. KO116"	""	"0"	"KO116_02005"	NA	"AJY50484"	"A0A0D5M280"
"T04029"	"1610576"	"ham"	"Halomonas sp. R57-5"	""	"0"	"HALO1286"	NA	"CEP34968"	"A0A0D6E5H4"
"T04119"	"1178482"	"hhu"	"Halomonas huangheensis"	""	"0"	"AR456_07870"	NA	"ALM52211"	"W1N345"
"T04292"	"507626"	"hco"	"Halomonas chromatireducens"	""	"0"	"LOKO_02320"	NA	"AMD01380"	"A0A0X8HEX1"
"T04761"	"1883416"	"halo"	"Halomonas sp. 1513"	""	"0"	"BWR19_03310"	NA	"APX92049"	"A0A1P8R072"
"T02206"	"1206109"	"ple"	"Candidatus Portiera aleyrodidarum BT-B"	""	"0"	"B186_072"	NA	"AFQ24038"	"J7HZJ6"
"T02267"	"1206109"	"ply"	"Candidatus Portiera aleyrodidarum BT-B-HRs"	""	"0"	"C530_064"	NA	"AFT80710"	"J7I695"
"T02306"	"1239881"	"plr"	"Candidatus Portiera aleyrodidarum BT-QVLC"	""	"0"	"PAQ_140"	NA	"AFS18865"	NA
"T02307"	"1239881"	"plo"	"Candidatus Portiera aleyrodidarum BT-QVLC"	""	"0"	"C548_249"	NA	"AFT80610"	NA
"T02521"	"1297582"	"pld"	"Candidatus Portiera aleyrodidarum TV"	""	"0"	"PalTV_024"	NA	"AGI27023"	"M4X5X9"
"T03736"	"91844"	"plb"	"Candidatus Portiera aleyrodidarum TV-BCN"	""	"0"	"PTV_003"	NA	"CEI58958"	NA
"T03737"	"91844"	"plc"	"Candidatus Portiera aleyrodidarum AD-CAI"	""	"0"	"PAD_077"	NA	"CEI58633"	"A0A0C7CQ96"
"T03738"	"91844"	"pli"	"Candidatus Portiera aleyrodidarum AF-CAI"	""	"0"	"PLF_145"	NA	"CEL12400"	"A0A0C7DUI7"
"T03834"	"1163752"	"paly"	"Candidatus Portiera aleyrodidarum MED"	""	"0"	"O3E_00425"	NA	"AJF24015"	NA
"T00403"	"387662"	"crp"	"Candidatus Carsonella ruddii PV (Pachypsylla venusta)"	""	"0"	"CRP_087"	NA	"BAF35118"	"Q05FQ3"
"T02194"	"1202536"	"cru"	"Candidatus Carsonella ruddii CE (Ctenarytaina eucalypti)"	""	"0"	"A33U_0171"	NA	"AFP83618"	"J7GYF6"
"T02195"	"1202537"	"crc"	"Candidatus Carsonella ruddii CS (Ctenarytaina spatulata)"	""	"0"	"A33Y_022"	NA	"AFP83686"	"J7GW83"
"T02196"	"1202539"	"crt"	"Candidatus Carsonella ruddii HT (Heteropsylla texana)"	""	"0"	"A355_0189"	NA	"AFP84208"	"J3YQH6"
"T02197"	"1202538"	"crh"	"Candidatus Carsonella ruddii HC (Heteropsylla cubana)"	""	"0"	"A353_034"	NA	"AFP83888"	"J3YPY3"
"T02198"	"1202540"	"crv"	"Candidatus Carsonella ruddii PC (Pachypsylla celtidis)"	""	"0"	"A357_0190"	NA	"AFP84389"	"J3Z2I8"
"T02774"	"667013"	"cri"	"Candidatus Carsonella ruddii DC (Diaphorina citri)"	""	"0"	"CRDC_00835"	NA	"AGS06651"	"S5RL23"
"T03696"	"1495769"	"eme"	"Candidatus Evansia muelleri"	""	"0"	"CEM_230"	NA	"CDZ16490"	"A0A078KHY0"
"T04333"	"376489"	"haa"	"Halotalea alkalilenta"	""	"0"	"A5892_04920"	NA	"ANF59498"	"A0A172YJS3"
"T04789"	"28258"	"cmai"	"Cobetia marina"	""	"0"	"BFX80_02510"	NA	"AOM00384"	"A0A1C9BCY2"
"T04839"	"698828"	"kus"	"Kushneria sp. X49"	""	"0"	"B9G99_09320"	NA	"ARS53060"	NA
"T04840"	"157779"	"kma"	"Kushneria marisflavi"	""	"0"	"B9H00_09280"	NA	"ART63221"	NA
"T00380"	"393595"	"abo"	"Alcanivorax borkumensis"	""	"0"	"ABO_1949"	NA	"CAL17397"	"Q0VN51"
"T02259"	"930169"	"adi"	"Alcanivorax dieselolei"	""	"0"	"B5T_01190"	NA	"AFT69473"	"K0CA29"
"T03580"	"391936"	"apac"	"Alcanivorax pacificus"	""	"0"	"S7S_03025"	NA	"AJD47027"	"A0A0B4XL03"
"T03879"	"1113728"	"aln"	"Alcanivorax sp. NBRC 101098"	""	"0"	"AS19_25440"	NA	"BAP15395"	NA
"T04770"	"1094342"	"axe"	"Alcanivorax xenomutans"	""	"0"	"P40_18130"	NA	"ARB47092"	NA
"T00973"	"523791"	"kko"	"Kangiella koreensis"	""	"0"	"Kkor_0523"	NA	"ACV25943"	"C7R8T0"
"T03889"	"914150"	"kge"	"Kangiella geojedonensis"	""	"0"	"TQ33_0525"	NA	"AKE51507"	"A0A0F6TPJ5"
"T04467"	"1144748"	"ksd"	"Kangiella sediminilitoris"	""	"0"	"KS2013_189"	NA	"AOE48917"	"A0A1B3B812"
"T00567"	"400668"	"mmw"	"Marinomonas sp. MWYL1"	""	"0"	"Mmwyl1_1403"	NA	"ABR70332"	"A6VV53"
"T01449"	"717774"	"mme"	"Marinomonas mediterranea"	""	"0"	"Marme_1749"	NA	"ADZ91005"	"F2K0M1"
"T01508"	"491952"	"mpc"	"Marinomonas posidonica"	""	"0"	"Mar181_3467"	NA	"AEF56483"	"F6CV63"
"T02529"	"1298593"	"tol"	"Thalassolituus oleivorans MIL-1"	""	"0"	"TOL_1542"	NA	"CCU71967"	"M5DS37"
"T03056"	"1208320"	"tor"	"Thalassolituus oleivorans R6-15"	""	"0"	"R615_05590"	NA	"AHK15394"	"W8FZX9"
"T04028"	"698738"	"oai"	"Oleispira antarctica"	""	"0"	"OLEAN_C22440"	NA	"CCK76420"	"R4YNL4"
"T04398"	"1821621"	"mars"	"Marinobacterium sp. ST58-10"	""	"0"	"A8C75_21185"	NA	"ANG65390"	"A0A1A9F5Y6"
"T03690"	"1445510"	"gsn"	"Gynuella sunshinyii"	""	"0"	"YC6258_04648"	NA	"AJQ96680"	"A0A0C5VBF8"
"T00424"	"380703"	"aha"	"Aeromonas hydrophila subsp. hydrophila ATCC 7966"	""	"0"	"AHA_0559"	"4488535"	"YP_855092"	"A0KFR6"
"T02683"	"1288394"	"ahy"	"Aeromonas hydrophila ML09-119"	""	"0"	"AHML_00125"	NA	"AGM41810"	NA
"T03186"	"1448139"	"ahd"	"Aeromonas hydrophila YL17"	""	"0"	"AI20_14720"	NA	"AHV36391"	NA
"T03192"	"1418110"	"ahr"	"Aeromonas hydrophila AL09-71"	""	"0"	"V428_22185"	NA	"AHX34618"	NA
"T03193"	"1418107"	"ahp"	"Aeromonas hydrophila pc104A"	""	"0"	"V429_14580"	NA	"AHX70050"	NA
"T03574"	"1419584"	"ahj"	"Aeromonas hydrophila J-1"	""	"0"	"V469_13495"	NA	"AJE36798"	"A0A1U6Y0Y0"
"T03748"	"644"	"ahh"	"Aeromonas hydrophila AL06-06"	""	"0"	"RY45_00755"	NA	"AJQ52685"	"A0A081URT6"
"T03886"	"644"	"ahi"	"Aeromonas hydrophila AH10"	""	"0"	"VU14_20130"	NA	"AKA19060"	"A0A081UX66"
"T00500"	"382245"	"asa"	"Aeromonas salmonicida"	""	"0"	"ASA_1321"	NA	"ABO89423"	"A4SKK1"
"T04529"	"654"	"avo"	"Aeromonas veronii TH0426"	""	"0"	"AMS64_19295"	NA	"AMQ44346"	"A0A0T6SPP4"
"T03075"	"1208104"	"amed"	"Aeromonas media"	""	"0"	"B224_3230"	NA	"AHX61608"	"A0A023RLQ4"
"T04186"	"652"	"asr"	"Aeromonas schubertii"	""	"0"	"WL1483_1173"	NA	"ALP40592"	"A0A0S2SG29"
"T04629"	"558964"	"aaj"	"Aeromonas aquatica"	""	"0"	"BOQ57_01255"	NA	"APJ17429"	NA
"T00904"	"595494"	"tau"	"Tolumonas auensis"	""	"0"	"Tola_2494"	NA	"ACQ94088"	"C4LAB3"
"T01667"	"511062"	"oce"	"Oceanimonas sp. GK1"	""	"0"	"GU3_00830"	NA	"AEX99922"	"H2FZZ6"
"T00517"	"246195"	"dno"	"Dichelobacter nodosus"	""	"0"	"DNO_1200"	NA	"ABQ14352"	"A5EXE9"
"T03066"	"1196095"	"gap"	"Gilliamella apicola"	""	"0"	"GAPWK_1454"	NA	NA	"X2GY07"
"T03525"	"1267021"	"fpp"	"Frischella perrara"	""	"0"	"FPB0191_00441"	NA	"AJA44273"	"A0A0A7RYE1"
"T04296"	"465721"	"sdf"	"Steroidobacter denitrificans"	""	"0"	"ACG33_09115"	NA	"AMN47251"	"A0A127FC94"
"T04454"	"1810504"	"gbi"	"Immundisolibacter cernigliae"	""	"0"	"PG2T_11660"	NA	"ANX04753"	"A0A1B1YVT6"
"T03600"	"1076588"	"tbn"	"Thiolapillus brandeum"	""	"0"	"TBH_C1336"	NA	"BAO44261"	"W0TN67"
"T03943"	"1543721"	"seds"	"Sedimenticola thiotaurini"	""	"0"	"AAY24_03720"	NA	"AKH19612"	"A0A0F7JVM2"
"T04071"	"1125411"	"tsn"	"Candidatus Thioglobus singularis"	""	"0"	"W908_00765"	NA	"ALE01271"	"A0A0M3T1K4"
"T04079"	"1705394"	"tho"	"Candidatus Thioglobus autotrophicus"	""	"0"	"SP60_02590"	NA	"ALE52220"	"A0A0M4NGN5"
"T04158"	"1249552"	"pspi"	"Pseudohongiella spirulinae"	""	"0"	"PS2015_338"	NA	"ALO45028"	"A0A0S2KAF0"
"T00438"	"413404"	"rma"	"Candidatus Ruthia magnifica (Calyptogena magnifica)"	""	"0"	"Rmag_0466"	NA	"ABL02222"	"A1AWB5"
"T00530"	"412965"	"vok"	"Candidatus Vesicomyosocius okutanii (Calyptogena okutanii)"	""	"0"	"COSY_0113"	NA	"BAF61248"	"A5CXR0"
"T04606"	"1303921"	"ebh"	"Endosymbiont of Bathymodiolus septemdierum"	""	"0"	"BSEPE_1427"	NA	"BAS68405"	"A0A0P0UTG0"
"T00349"	"374463"	"bci"	"Baumannia cicadellinicola Hc (Homalodisca coagulata)"	""	"0"	"BCI_0502"	NA	"ABF13801"	"Q1LSX7"
"T03277"	"186490"	"bcib"	"Candidatus Baumannia cicadellinicola BGSS"	""	"0"	"IM45_865"	NA	"AIN47304"	"A0A088MYR0"
"T04544"	"186490"	"bcig"	"Candidatus Baumannia cicadellinicola B-GSS"	""	"0"	"AB162_487"	NA	"AKZ66070"	"A0A0K2BL77"
"T01300"	"83406"	"gpb"	"Gamma proteobacterium HdN1"	""	"0"	"HDN1F_21570"	NA	"CBL45740"	"E1VLP8"
"T04530"	"1248727"	"enm"	"Endosymbiont of unidentified scaly snail isolate Monju"	""	"0"	"EBS_1972"	NA	"BAN69834"	"S6BUX9"
"T00031"	"122587"	"nma"	"Neisseria meningitidis Z2491 (serogroup A)"	""	"0"	"NMA0553"	NA	"CAM07829"	"A0A0U1RHI5"
"T00027"	"122586"	"nme"	"Neisseria meningitidis MC58 (serogroup B)"	""	"0"	"NMB1154"	"903575"	"NP_274182"	"Q9JS34"
"T01932"	"630588"	"nmp"	"Neisseria meningitidis alpha710 (serogroup B)"	""	"0"	"NMBB_2450"	NA	"ADO32551"	"E3D4A5"
"T01946"	"909420"	"nmh"	"Neisseria meningitidis H44/76 (serogroup B)"	""	"0"	"NMBH4476_0782"	NA	"ADY95401"	"E6MXX4"
"T00458"	"272831"	"nmc"	"Neisseria meningitidis FAM18 (serogroup C)"	""	"0"	"NMC0290"	NA	"CAM09602"	"A1KRX3"
"T00633"	"374833"	"nmn"	"Neisseria meningitidis 053442 (serogroup C)"	""	"0"	"NMCC_1984"	NA	"ABX74250"	"A9M3U0"
"T01928"	"604162"	"nmt"	"Neisseria meningitidis 8013 (serogroup C)"	""	"0"	"NMV_0943"	NA	"CAX49821"	NA
"T00954"	"662598"	"nmi"	"Neisseria meningitidis alpha14 (cnl strain)"	""	"0"	"NMO_1065"	NA	"CBA06075"	"C6S772"
"T01929"	"935599"	"nmd"	"Neisseria meningitidis G2136 (serogroup B)"	""	"0"	"NMBG2136_0129"	NA	"ADY92876"	NA
"T01930"	"935591"	"nmm"	"Neisseria meningitidis M01-240149 (serogroup B)"	""	"0"	"NMBM01240149_1299"	NA	"ADY97868"	NA
"T01947"	"935588"	"nms"	"Neisseria meningitidis M01-240355 (serogroup B)"	""	"0"	"NMBM01240355_0289"	NA	"ADY98853"	NA
"T01948"	"935593"	"nmq"	"Neisseria meningitidis M04-240196 (serogroup B)"	""	"0"	"NMBM04240196_0098"	NA	"ADZ00645"	NA
"T01931"	"942513"	"nmw"	"Neisseria meningitidis WUE 2594 (serogroup A)"	""	"0"	"NMAA_0590"	NA	"CBY90462"	NA
"T01949"	"935589"	"nmz"	"Neisseria meningitidis NZ-05/33 (serogroup B)"	""	"0"	"NMBNZ0533_1417"	NA	"ADZ03836"	"A0A0E0TR91"
"T03438"	"487"	"nmx"	"Neisseria meningitidis 510612  (serogroup A)"	""	"0"	"NMA510612_1084"	NA	"AHW75381"	"X5EPJ6"
"T00237"	"242231"	"ngo"	"Neisseria gonorrhoeae FA 1090"	""	"0"	"NGO_0335"	NA	"AAW89080"	"Q5F9Q7"
"T00728"	"521006"	"ngk"	"Neisseria gonorrhoeae NCCP11945"	""	"0"	"NGK_0950"	NA	"ACF29627"	"B4RLE0"
"T01368"	"489653"	"nla"	"Neisseria lactamica"	""	"0"	"NLA_17650"	NA	"CBN87969"	"E4ZF33"
"T03569"	"546263"	"nel"	"Neisseria elongata"	""	"0"	"NELON_07845"	NA	"AJE18813"	"A0A0B5CIB8"
"T04355"	"28091"	"nwe"	"Neisseria weaveri"	""	"0"	"SAMEA3174300_0240"	NA	"SAY50369"	"A0A181CFQ3"
"T03063"	"1196094"	"salv"	"Snodgrassella alvi"	""	"0"	"SALWKB2_1239"	NA	"AHN28621"	"X2HGF9"
"T04151"	"504"	"kki"	"Kingella kingae"	""	"0"	"KKKWG1_0733"	NA	"CRZ19907"	"A0A0P1D194"
"T00147"	"243365"	"cvi"	"Chromobacterium violaceum"	""	"0"	"CV_0547"	NA	"AAQ58223"	"Q7P0M0"
"T04565"	"1108595"	"cvc"	"Chromobacterium vaccinii"	""	"0"	"BKX93_07445"	NA	"AOZ49847"	"A0A1D9LF10"
"T00884"	"557598"	"lhk"	"Laribacter hongkongensis"	""	"0"	"LHK_01596"	NA	"ACO74582"	"C1D7Z3"
"T01619"	"748280"	"pse"	"Pseudogulbenkiania sp. NH8B"	""	"0"	"NH8B_3576"	NA	"BAK78327"	"G2J028"
"T04552"	"1906741"	"jeu"	"Jeongeupia sp. USM3"	""	"0"	"BJP62_08400"	NA	"AOY02267"	"A0A1D9BIJ3"
"T04696"	"1938604"	"aql"	"Aquaspirillum sp. LM1"	""	"0"	"BXU06_10525"	NA	"AQR65442"	NA
"T00071"	"267608"	"rso"	"Ralstonia solanacearum GMI1000"	""	"0"	"RSc2099"	NA	"CAD15806"	"Q8XXL4"
"T01272"	"859656"	"rsc"	"Ralstonia solanacearum CFBP2957"	""	"0"	"RCFBP_11278"	NA	"CBJ42575"	"D8NS16"
"T01273"	"859657"	"rsl"	"Ralstonia solanacearum PSI07"	""	"0"	"RPSI07_2166"	NA	"CBJ51531"	"D8NUS0"
"T02005"	"1031711"	"rsn"	"Ralstonia solanacearum Po82"	""	"0"	"RSPO_c02791"	NA	"AEG70083"	"F6G550"
"T02725"	"859655"	"rsm"	"Ralstonia solanacearum CMR15"	""	"0"	"CMR15_10965"	NA	"CBJ37171"	"D8N8D1"
"T02751"	"1262456"	"rse"	"Ralstonia solanacearum FQY_4"	""	"0"	"F504_2148"	NA	"AGH84662"	"M4UHJ4"
"T00762"	"402626"	"rpi"	"Ralstonia pickettii 12J"	""	"0"	"Rpic_2281"	NA	"ACD27415"	"B2U8D9"
"T00925"	"428406"	"rpf"	"Ralstonia pickettii 12D"	""	"0"	"Rpic12D_1162"	NA	"ACS62454"	"C6BGS4"
"T03172"	"1366050"	"rpj"	"Ralstonia pickettii DTP0602"	""	"0"	"N234_10490"	"17102004"	"AGW90459"	"U3QHE5"
"T03778"	"105219"	"rmn"	"Ralstonia mannitolilytica"	""	"0"	"TK49_15345"	NA	"AJW45942"	"A0A0D5AS82"
